feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F37	Sex	M	-0.810083901577054	0.811799293330204	101	90	0.320869173740186	0.805579254260081
F47	Diabetes	Diabetes	-0.429939813501034	0.432241516045949	101	21	0.322421181965579	0.805579254260081
F60	KidneyDisease	KidneyDisease	0.403777638094498	0.405505451569754	101	25	0.32190643893772	0.805579254260081
F71	KidneyDisease	KidneyDisease	1.0217317686418	1.03588153360239	101	36	0.326471592515927	0.805579254260081
F2	Age	Age	-0.0113804686282915	0.01166210463807	101	11	0.331617028754577	0.807673766790633
F13	Sex	M	0.364901969551658	0.374939409866319	101	12	0.332910998113758	0.807673766790633
F76	Age	Age	-0.025134981398631	0.025868597693657	101	15	0.333696793121393	0.807673766790633
F69	KidneyDisease	KidneyDisease	0.584904194804914	0.607668964765497	101	14	0.338223304441166	0.813448453719259
F18	Age	Age	-0.0251188269691827	0.0265372681101055	101	45	0.346270029170505	0.82239131927995
F61	Sex	M	-0.221431530549638	0.233573597764312	101	11	0.34552658775265	0.82239131927995
F11	Age	Age	-0.0286751567593878	0.0307130462548073	101	24	0.352852779835324	0.823179425267113
F23	Sex	M	-0.510379326920935	0.54941245988204	101	22	0.355266909852123	0.823179425267113
F31	Sex	M	-0.46802019713712	0.501401863727501	101	36	0.352967828553801	0.823179425267113
F65	Periodontitis	Periodontitis	0.902602717997732	0.969755816380035	101	41	0.354340788129332	0.823179425267113
F55	Age	Age	-0.0299877421187668	0.0324546280055125	101	28	0.35783268006829	0.82409950561182
F51	Diabetes	Diabetes	0.713700440602772	0.782402228241388	101	58	0.363977101158673	0.833200593013829
F32	KidneyDisease	KidneyDisease	0.372960402104211	0.413829081271457	101	12	0.369738502129603	0.841321142570355
F22	Diabetes	Diabetes	0.378102303024477	0.424678020525131	101	21	0.375539532432125	0.849434656691712
F16	Age	Age	-0.0163221140847174	0.0188014444190972	101	93	0.3875104594913	0.866199850627611
F52	Age	Age	0.0305893074984049	0.035222514955905	101	31	0.387331821199243	0.866199850627611
F72	KidneyDisease	KidneyDisease	0.278436254002749	0.323015258239316	101	14	0.39086311177996	0.868584692844356
F10	Age	Age	-0.0209305083577994	0.0254520233694299	101	14	0.412936199629705	0.875360721978441
F16	Diabetes	Diabetes	-0.433367503415702	0.53419921651934	101	93	0.419251714210727	0.875360721978441
F20	KidneyDisease	KidneyDisease	0.322162084710759	0.384916541096936	101	12	0.404712163707621	0.875360721978441
F23	KidneyDisease	KidneyDisease	0.580371683065089	0.682157429672281	101	22	0.397026201372031	0.875360721978441
F24	Periodontitis	Periodontitis	-0.69801428738598	0.835060401998702	101	15	0.405317200240937	0.875360721978441
F52	Periodontitis	Periodontitis	-1.08301928056149	1.30932368267905	101	31	0.410219647573982	0.875360721978441
F53	Periodontitis	Periodontitis	-0.794922672606961	0.959911153615286	101	29	0.409677519684758	0.875360721978441
F67	Periodontitis	Periodontitis	0.911103953480531	1.11470674076446	101	39	0.415774408588173	0.875360721978441
F70	KidneyDisease	KidneyDisease	-0.618956680568629	0.743245700022056	101	32	0.407060172651277	0.875360721978441
F73	Diabetes	Diabetes	-0.791560988742065	0.953247125615738	101	88	0.408403788802598	0.875360721978441
F76	Periodontitis	Periodontitis	0.780878108078715	0.961611277343599	101	15	0.418792091330905	0.875360721978441
F3	Periodontitis	Periodontitis	0.618065606056611	0.77078510161965	101	19	0.424632292452064	0.881750115474231
F19	Diabetes	Diabetes	0.50452545148886	0.636851034761286	101	49	0.430206854169653	0.8884706770895
F4	Diabetes	Diabetes	-0.913767407366844	1.18590560677073	101	43	0.442901796659433	0.907305649826281
F7	KidneyDisease	KidneyDisease	0.449630148417141	0.585082497779626	101	12	0.444102239125496	0.907305649826281
F3	KidneyDisease	KidneyDisease	0.466915331669349	0.655325891488447	101	19	0.477905637182413	0.921848437204654
F11	Periodontitis	Periodontitis	-0.832173748067871	1.14169356955287	101	24	0.467859549554526	0.921848437204654
F12	Age	Age	0.0127236817842117	0.0176462478548283	101	99	0.472654518640473	0.921848437204654
F25	KidneyDisease	KidneyDisease	0.342243582429482	0.462854963662376	101	16	0.461476025800894	0.921848437204654
F25	Age	Age	-0.0107646865632331	0.0146451643247806	101	16	0.464129749699141	0.921848437204654
F27	Diabetes	Diabetes	0.22687685882353	0.316988694518483	101	11	0.47591645209554	0.921848437204654
F30	Sex	M	-0.133996591709662	0.185688331847824	101	14	0.472299907457862	0.921848437204654
F35	Diabetes	Diabetes	0.393615144032099	0.52842007578243	101	13	0.45817668591127	0.921848437204654
F44	Age	Age	-0.00592448255947978	0.00829358901462914	101	11	0.476765553777913	0.921848437204654
F60	Age	Age	0.00917779154221808	0.0128305720777909	101	25	0.476174006101817	0.921848437204654
F73	Age	Age	0.0248049373865435	0.0335500732605055	101	88	0.461523060932686	0.921848437204654
F7	Diabetes	Diabetes	-0.361166348961944	0.525991180060166	101	12	0.493982522367881	0.926566813321739
F10	Sex	M	-0.438574081877172	0.647868523769691	101	14	0.500083261245054	0.926566813321739
F21	Age	Age	-0.0109048048729749	0.0156805969382474	101	13	0.48848163240697	0.926566813321739
F23	Periodontitis	Periodontitis	-0.54284440108515	0.802343979659192	101	22	0.500320823505374	0.926566813321739
